"","...1","Trapnest","Date","Day_of_year","Year","Site","Subsite","Treatment","Good_days","New_nests_meg","New_nests_sum","Available_cavities_prior","Meg_ps_prior","Meg_no_ps_prior","Sum_unsealed_meg","DP_meg_prior","NDP_meg_prior","NDP_ps_meg_prior"
"1424",1946,"trapnest_89",2024-06-28,180,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1425",1947,"trapnest_89",2024-07-02,184,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1426",1948,"trapnest_89",2024-07-05,187,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1427",1949,"trapnest_89",2024-07-08,190,"year_2024","BP","AF","Mid",2,0,0,12,6,0,NA,0,0,6
"1428",1950,"trapnest_89",2024-07-13,195,"year_2024","BP","AF","Mid",2,0,0,12,6,0,NA,0,0,6
"1429",1951,"trapnest_89",2024-07-16,198,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1430",1952,"trapnest_89",2024-07-19,201,"year_2024","BP","AF","Mid",2,0,0,12,6,0,NA,0,0,6
"1431",1953,"trapnest_89",2024-07-22,204,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1432",1954,"trapnest_89",2024-07-26,208,"year_2024","BP","AF","Mid",2,0,0,12,6,0,NA,0,0,6
"1433",1955,"trapnest_89",2024-07-29,211,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1434",1956,"trapnest_89",2024-08-02,215,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1435",1957,"trapnest_89",2024-08-06,219,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1436",1958,"trapnest_89",2024-08-08,221,"year_2024","BP","AF","Mid",0,0,0,12,6,0,NA,0,0,6
"1437",1959,"trapnest_89",2024-08-12,225,"year_2024","BP","AF","Mid",3,0,0,12,6,0,NA,0,0,6
"1438",1960,"trapnest_8",2023-05-11,131,"year_2023","BP","C","Mid",3,0,0,12,0,0,NA,0,0,0
"1439",1961,"trapnest_8",2023-05-12,132,"year_2023","BP","C","Mid",1,0,0,12,0,0,NA,0,0,0
"1440",1962,"trapnest_8",2023-05-15,135,"year_2023","BP","C","Mid",3,0,0,12,0,0,NA,0,0,0
"1441",1963,"trapnest_8",2023-05-16,136,"year_2023","BP","C","Mid",1,0,0,12,0,0,NA,0,0,0
"1442",1964,"trapnest_8",2023-05-17,137,"year_2023","BP","C","Mid",1,0,0,12,0,0,NA,0,0,0
"1443",1965,"trapnest_8",2023-05-19,139,"year_2023","BP","C","Mid",2,0,0,12,0,0,NA,0,0,0
"1444",1966,"trapnest_8",2023-05-21,141,"year_2023","BP","C","Mid",1,0,0,12,0,0,NA,0,0,0
"1445",1967,"trapnest_8",2023-05-22,142,"year_2023","BP","C","Mid",1,0,1,12,0,0,NA,0,0,0
"1446",1968,"trapnest_8",2023-05-23,143,"year_2023","BP","C","Mid",1,0,1,12,0,0,NA,0,0,0
"1447",1969,"trapnest_8",2023-05-26,146,"year_2023","BP","C","Mid",2,0,1,11,0,0,NA,0,0,0
"1448",1970,"trapnest_8",2023-05-28,148,"year_2023","BP","C","Mid",2,0,0,10,0,0,NA,0,0,0
"1449",1971,"trapnest_8",2023-05-29,149,"year_2023","BP","C","Mid",1,0,1,10,0,0,NA,0,0,0
"1450",1972,"trapnest_8",2023-05-31,151,"year_2023","BP","C","Mid",2,0,0,11,0,0,NA,0,0,0
"1451",1973,"trapnest_8",2023-06-02,153,"year_2023","BP","C","Mid",2,0,0,12,0,0,NA,0,0,0
"1452",1974,"trapnest_8",2023-06-05,156,"year_2023","BP","C","Mid",1,0,0,11,0,0,NA,0,0,0
"1453",1975,"trapnest_8",2023-06-08,159,"year_2023","BP","C","Mid",2,0,0,11,0,0,NA,0,0,0
"1454",1976,"trapnest_8",2023-06-10,161,"year_2023","BP","C","Mid",0,0,0,11,0,0,NA,0,0,0
"1455",1977,"trapnest_8",2023-06-12,163,"year_2023","BP","C","Mid",1,0,0,11,0,0,NA,0,0,0
"1456",1978,"trapnest_8",2023-06-14,165,"year_2023","BP","C","Mid",0,0,0,11,0,0,NA,0,0,0
"1457",1979,"trapnest_8",2023-06-16,167,"year_2023","BP","C","Mid",1,0,0,11,0,0,NA,0,0,0
"1458",1980,"trapnest_8",2023-06-20,171,"year_2023","BP","C","Mid",3,0,0,11,0,0,NA,0,0,0
"1459",1981,"trapnest_8",2023-06-23,174,"year_2023","BP","C","Mid",3,0,0,10,0,0,NA,0,0,0
"1460",1982,"trapnest_8",2023-06-29,180,"year_2023","BP","C","Mid",1,2,2,11,0.5,0.5,2,0,0,0
"1461",1983,"trapnest_90",2024-06-05,157,"year_2024","BP","AF","High",2,0,0,7,11,0,NA,0,0,11
"1462",1984,"trapnest_90",2024-06-11,163,"year_2024","BP","AF","High",1,0,0,7,11,0,NA,0,0,11
"1463",1985,"trapnest_90",2024-06-14,166,"year_2024","BP","AF","High",1,0,0,7,11,0,NA,0,0,11
"1464",1986,"trapnest_90",2024-06-17,169,"year_2024","BP","AF","High",3,0,0,7,11,0,NA,0,0,11
"1465",1987,"trapnest_90",2024-06-21,173,"year_2024","BP","AF","High",4,0,0,7,11,0,NA,0,0,11
"1466",1988,"trapnest_90",2024-07-02,184,"year_2024","BP","AF","High",3,0,0,7,11,0,NA,0,0,11
"1467",1989,"trapnest_90",2024-07-05,187,"year_2024","BP","AF","High",3,0,0,7,11,0,NA,0,0,11
"1468",1990,"trapnest_90",2024-07-08,190,"year_2024","BP","AF","High",2,0,0,7,11,0,NA,0,0,11
"1469",1991,"trapnest_90",2024-07-13,195,"year_2024","BP","AF","High",2,0,0,7,11,0,NA,0,0,11
"1470",1992,"trapnest_90",2024-07-16,198,"year_2024","BP","AF","High",3,2,2,7,11.5,0.5,2,0,0,11
"1471",1993,"trapnest_90",2024-07-19,201,"year_2024","BP","AF","High",2,0,0,7,11,2,2,0,1,10
"1472",1994,"trapnest_90",2024-07-22,204,"year_2024","BP","AF","High",3,0,0,7,11,2,1,0,1,10
"1473",1995,"trapnest_90",2024-07-26,208,"year_2024","BP","AF","High",2,1,1,7,11,2,2,0,1,10
"1474",1996,"trapnest_90",2024-07-29,211,"year_2024","BP","AF","High",3,0,0,7,11,3,0,0,3,11
"1475",1997,"trapnest_90",2024-08-02,215,"year_2024","BP","AF","High",3,4,4,7,12.5,4.5,3,0,3,11
"1476",1998,"trapnest_90",2024-08-06,219,"year_2024","BP","AF","High",3,0,0,6,12,7,1,0,6,11
"1477",1999,"trapnest_90",2024-08-08,221,"year_2024","BP","AF","High",0,0,0,6,12,7,1,0,6,11
"1478",2000,"trapnest_90",2024-08-12,225,"year_2024","BP","AF","High",3,0,0,6,12,7,1,0,6,11
"1479",2001,"trapnest_90",2024-06-25,177,"year_2024","BP","AF","High",1,0,0,6,11,0,NA,0,0,11
"1480",2002,"trapnest_90",2024-06-28,180,"year_2024","BP","AF","High",3,0,0,6,11,0,NA,0,0,11
"1481",2003,"trapnest_91",2024-06-05,157,"year_2024","CP","AG","Low",2,0,0,18,0,0,NA,0,0,0
"1482",2004,"trapnest_91",2024-06-11,163,"year_2024","CP","AG","Low",1,0,0,18,0,0,NA,0,0,0
"1483",2005,"trapnest_91",2024-06-14,166,"year_2024","CP","AG","Low",1,0,0,18,0,0,NA,0,0,0
"1484",2006,"trapnest_91",2024-06-17,169,"year_2024","CP","AG","Low",3,0,0,18,0,0,NA,0,0,0
"1485",2007,"trapnest_91",2024-06-21,173,"year_2024","CP","AG","Low",4,1,2,18,0,0,1,0,0,0
"1486",2008,"trapnest_91",2024-06-25,177,"year_2024","CP","AG","Low",1,0,0,16,1,1,1,0,1,1
"1487",2009,"trapnest_91",2024-06-28,180,"year_2024","CP","AG","Low",3,0,0,16,1,1,1,0,1,1
"1488",2010,"trapnest_91",2024-07-02,184,"year_2024","CP","AG","Low",3,0,0,16,1,1,1,0,1,1
"1489",2011,"trapnest_91",2024-07-05,187,"year_2024","CP","AG","Low",3,0,0,17,0,0,NA,0,0,0
"1490",2012,"trapnest_91",2024-07-08,190,"year_2024","CP","AG","Low",2,0,0,17,0,0,NA,0,0,0
"1491",2013,"trapnest_91",2024-07-13,195,"year_2024","CP","AG","Low",2,0,0,17,0,0,NA,0,0,0
"1492",2014,"trapnest_91",2024-07-16,198,"year_2024","CP","AG","Low",3,0,0,16,0,0,NA,0,0,0
"1493",2015,"trapnest_91",2024-07-19,201,"year_2024","CP","AG","Low",2,0,0,16,0,0,NA,0,0,0
"1494",2016,"trapnest_91",2024-07-22,204,"year_2024","CP","AG","Low",3,0,0,17,0,0,NA,0,0,0
"1495",2017,"trapnest_91",2024-07-24,206,"year_2024","CP","AG","Low",2,0,0,16,0,0,NA,0,0,0
"1496",2018,"trapnest_91",2024-07-26,208,"year_2024","CP","AG","Low",0,0,0,17,0,0,NA,0,0,0
"1497",2019,"trapnest_91",2024-07-29,211,"year_2024","CP","AG","Low",3,0,0,17,0,0,NA,0,0,0
"1498",2020,"trapnest_91",2024-08-02,215,"year_2024","CP","AG","Low",3,0,0,17,0,0,NA,0,0,0
"1499",2021,"trapnest_91",2024-08-06,219,"year_2024","CP","AG","Low",3,0,0,18,0,0,NA,0,0,0
"1500",2022,"trapnest_91",2024-08-08,221,"year_2024","CP","AG","Low",0,0,0,18,0,0,NA,0,0,0
"1501",2023,"trapnest_91",2024-08-12,225,"year_2024","CP","AG","Low",3,0,0,18,0,0,NA,0,0,0
"1502",2024,"trapnest_92",2024-06-05,157,"year_2024","CP","AG","Mid",2,0,0,12,6,0,NA,0,0,6
"1503",2025,"trapnest_92",2024-06-11,163,"year_2024","CP","AG","Mid",1,0,0,12,6,0,NA,0,0,6
"1504",2026,"trapnest_92",2024-06-14,166,"year_2024","CP","AG","Mid",1,0,0,12,6,0,NA,0,0,6
"1505",2027,"trapnest_92",2024-06-17,169,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1506",2028,"trapnest_92",2024-06-21,173,"year_2024","CP","AG","Mid",4,0,0,12,6,0,NA,0,0,6
"1507",2029,"trapnest_92",2024-06-25,177,"year_2024","CP","AG","Mid",1,0,0,12,6,0,NA,0,0,6
"1508",2030,"trapnest_92",2024-06-28,180,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1509",2031,"trapnest_92",2024-07-02,184,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1510",2032,"trapnest_92",2024-07-05,187,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1511",2033,"trapnest_92",2024-07-08,190,"year_2024","CP","AG","Mid",2,0,0,12,6,0,NA,0,0,6
"1512",2034,"trapnest_92",2024-07-13,195,"year_2024","CP","AG","Mid",2,0,0,12,6,0,NA,0,0,6
"1513",2035,"trapnest_92",2024-07-16,198,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1514",2036,"trapnest_92",2024-07-19,201,"year_2024","CP","AG","Mid",2,0,0,12,6,0,NA,0,0,6
"1515",2037,"trapnest_92",2024-07-22,204,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1516",2038,"trapnest_92",2024-07-24,206,"year_2024","CP","AG","Mid",2,0,0,12,6,0,NA,0,0,6
"1517",2039,"trapnest_92",2024-07-26,208,"year_2024","CP","AG","Mid",0,0,0,12,6,0,NA,0,0,6
"1518",2040,"trapnest_92",2024-07-29,211,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1519",2041,"trapnest_92",2024-08-02,215,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1520",2042,"trapnest_92",2024-08-06,219,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1521",2043,"trapnest_92",2024-08-08,221,"year_2024","CP","AG","Mid",0,0,0,12,6,0,NA,0,0,6
"1522",2044,"trapnest_92",2024-08-12,225,"year_2024","CP","AG","Mid",3,0,0,12,6,0,NA,0,0,6
"1523",2045,"trapnest_93",2024-06-05,157,"year_2024","CP","AG","High",2,0,0,7,11,0,NA,0,0,11
"1524",2046,"trapnest_93",2024-06-11,163,"year_2024","CP","AG","High",1,0,0,7,11,0,NA,0,0,11
"1525",2047,"trapnest_93",2024-06-14,166,"year_2024","CP","AG","High",1,0,0,7,11,0,NA,0,0,11
"1526",2048,"trapnest_93",2024-06-17,169,"year_2024","CP","AG","High",3,1,1,7,11,0,1,0,0,11
"1527",2049,"trapnest_93",2024-06-21,173,"year_2024","CP","AG","High",4,2,2,6,11.5,1.5,2,0,1,11
"1528",2050,"trapnest_93",2024-06-25,177,"year_2024","CP","AG","High",1,0,0,5,12,3,2,0,1,10
"1529",2051,"trapnest_93",2024-06-28,180,"year_2024","CP","AG","High",3,0,0,5,12,3,2,0,1,10
"1530",2052,"trapnest_93",2024-07-02,184,"year_2024","CP","AG","High",3,0,0,5,12,3,2,0,1,10
"1531",2053,"trapnest_93",2024-07-05,187,"year_2024","CP","AG","High",3,0,0,6,12,1,0,0,1,12
"1532",2054,"trapnest_93",2024-07-08,190,"year_2024","CP","AG","High",2,0,0,7,11,1,0,0,1,11
"1533",2055,"trapnest_93",2024-07-13,195,"year_2024","CP","AG","High",2,0,0,7,11,1,0,0,1,11
"1534",2056,"trapnest_93",2024-07-16,198,"year_2024","CP","AG","High",3,0,0,7,11,1,0,0,1,11
"1535",2057,"trapnest_93",2024-07-19,201,"year_2024","CP","AG","High",2,0,0,7,11,1,0,0,1,11
"1536",2058,"trapnest_93",2024-07-22,204,"year_2024","CP","AG","High",3,0,0,7,11,1,0,0,1,11
"1537",2059,"trapnest_93",2024-07-24,206,"year_2024","CP","AG","High",2,0,0,7,11,1,0,0,1,11
"1538",2060,"trapnest_93",2024-07-26,208,"year_2024","CP","AG","High",0,0,0,7,11,0,NA,0,0,11
"1539",2061,"trapnest_93",2024-07-29,211,"year_2024","CP","AG","High",3,0,0,7,11,0,NA,0,0,11
"1540",2062,"trapnest_93",2024-08-02,215,"year_2024","CP","AG","High",3,0,0,7,11,0,NA,0,0,11
"1541",2063,"trapnest_93",2024-08-06,219,"year_2024","CP","AG","High",3,0,0,7,11,0,NA,0,0,11
"1542",2064,"trapnest_93",2024-08-08,221,"year_2024","CP","AG","High",0,0,0,7,11,0,NA,0,0,11
"1543",2065,"trapnest_93",2024-08-12,225,"year_2024","CP","AG","High",3,0,0,7,11,0,NA,0,0,11
"1544",2066,"trapnest_94",2024-06-05,157,"year_2024","CP","AH","Low",2,0,0,18,0,0,NA,0,0,0
"1545",2067,"trapnest_94",2024-06-11,163,"year_2024","CP","AH","Low",1,0,0,18,0,0,NA,0,0,0
"1546",2068,"trapnest_94",2024-06-14,166,"year_2024","CP","AH","Low",1,1,1,18,0,0,1,0,0,0
"1547",2069,"trapnest_94",2024-06-17,169,"year_2024","CP","AH","Low",3,1,1,17,1,1,2,0,1,1
"1548",2070,"trapnest_94",2024-06-21,173,"year_2024","CP","AH","Low",4,0,0,16,2,2,2,0,1,1
"1549",2071,"trapnest_94",2024-06-25,177,"year_2024","CP","AH","Low",1,0,0,17,1,1,1,0,0,0
"1550",2072,"trapnest_94",2024-06-28,180,"year_2024","CP","AH","Low",3,0,0,17,1,1,1,0,0,0
"1551",2073,"trapnest_94",2024-07-02,184,"year_2024","CP","AH","Low",3,0,0,17,1,1,1,0,0,0
"1552",2074,"trapnest_94",2024-07-05,187,"year_2024","CP","AH","Low",3,0,0,17,0,0,NA,0,0,0
"1553",2075,"trapnest_94",2024-07-08,190,"year_2024","CP","AH","Low",2,0,0,16,0,0,NA,0,0,0
"1554",2076,"trapnest_94",2024-07-13,195,"year_2024","CP","AH","Low",2,0,0,16,0,0,NA,0,0,0
"1555",2077,"trapnest_94",2024-07-16,198,"year_2024","CP","AH","Low",3,0,0,15,0,0,NA,0,0,0
"1556",2078,"trapnest_94",2024-07-19,201,"year_2024","CP","AH","Low",2,0,0,17,0,0,NA,0,0,0
"1557",2079,"trapnest_94",2024-07-22,204,"year_2024","CP","AH","Low",3,0,0,16,0,0,NA,0,0,0
"1558",2080,"trapnest_94",2024-07-24,206,"year_2024","CP","AH","Low",2,0,0,17,0,0,NA,0,0,0
"1559",2081,"trapnest_94",2024-07-26,208,"year_2024","CP","AH","Low",0,0,0,17,0,0,NA,0,0,0
"1560",2082,"trapnest_94",2024-07-29,211,"year_2024","CP","AH","Low",3,0,0,16,0,0,NA,0,0,0
"1561",2083,"trapnest_94",2024-08-02,215,"year_2024","CP","AH","Low",3,0,0,17,0,0,NA,0,0,0
"1562",2084,"trapnest_94",2024-08-06,219,"year_2024","CP","AH","Low",3,0,0,16,0,0,NA,0,0,0
"1563",2085,"trapnest_94",2024-08-08,221,"year_2024","CP","AH","Low",0,0,0,17,0,0,NA,0,0,0
"1564",2086,"trapnest_94",2024-08-12,225,"year_2024","CP","AH","Low",3,0,0,17,0,0,NA,0,0,0
"1565",2087,"trapnest_95",2024-06-05,157,"year_2024","CP","AH","Mid",2,0,0,12,6,0,NA,0,0,6
"1566",2088,"trapnest_95",2024-06-11,163,"year_2024","CP","AH","Mid",1,0,0,12,6,0,NA,0,0,6
"1567",2089,"trapnest_95",2024-06-14,166,"year_2024","CP","AH","Mid",1,0,0,12,6,0,NA,0,0,6
"1568",2090,"trapnest_95",2024-06-17,169,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1569",2091,"trapnest_95",2024-06-21,173,"year_2024","CP","AH","Mid",4,0,0,12,6,0,NA,0,0,6
"1570",2092,"trapnest_95",2024-06-25,177,"year_2024","CP","AH","Mid",1,0,0,12,6,0,NA,0,0,6
"1571",2093,"trapnest_95",2024-06-28,180,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1572",2094,"trapnest_95",2024-07-02,184,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1573",2095,"trapnest_95",2024-07-05,187,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1574",2096,"trapnest_95",2024-07-08,190,"year_2024","CP","AH","Mid",2,0,0,12,6,0,NA,0,0,6
"1575",2097,"trapnest_95",2024-07-13,195,"year_2024","CP","AH","Mid",2,0,0,11,6,0,NA,0,0,6
"1576",2098,"trapnest_95",2024-07-16,198,"year_2024","CP","AH","Mid",3,0,0,12,5,0,NA,0,0,5
"1577",2099,"trapnest_95",2024-07-19,201,"year_2024","CP","AH","Mid",2,0,0,12,5,0,NA,0,0,5
"1578",2100,"trapnest_95",2024-07-22,204,"year_2024","CP","AH","Mid",3,0,0,13,5,0,NA,0,0,5
"1579",2101,"trapnest_95",2024-07-24,206,"year_2024","CP","AH","Mid",2,0,0,12,6,0,NA,0,0,6
"1580",2102,"trapnest_95",2024-07-26,208,"year_2024","CP","AH","Mid",0,0,0,12,6,0,NA,0,0,6
"1581",2103,"trapnest_95",2024-07-29,211,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1582",2104,"trapnest_95",2024-08-02,215,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1583",2105,"trapnest_95",2024-08-06,219,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1584",2106,"trapnest_95",2024-08-08,221,"year_2024","CP","AH","Mid",0,0,0,12,6,0,NA,0,0,6
"1585",2107,"trapnest_95",2024-08-12,225,"year_2024","CP","AH","Mid",3,0,0,12,6,0,NA,0,0,6
"1586",2108,"trapnest_96",2024-06-05,157,"year_2024","CP","AH","High",2,0,0,7,11,0,NA,0,0,11
"1587",2109,"trapnest_96",2024-06-11,163,"year_2024","CP","AH","High",1,0,0,7,11,0,NA,0,0,11
"1588",2110,"trapnest_96",2024-06-14,166,"year_2024","CP","AH","High",1,0,0,7,11,0,NA,0,0,11
"1589",2111,"trapnest_96",2024-06-17,169,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1590",2112,"trapnest_96",2024-06-21,173,"year_2024","CP","AH","High",4,0,0,7,11,0,NA,0,0,11
"1591",2113,"trapnest_96",2024-06-25,177,"year_2024","CP","AH","High",1,0,0,7,11,0,NA,0,0,11
"1592",2114,"trapnest_96",2024-06-28,180,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1593",2115,"trapnest_96",2024-07-02,184,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1594",2116,"trapnest_96",2024-07-05,187,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1595",2117,"trapnest_96",2024-07-08,190,"year_2024","CP","AH","High",2,0,0,7,11,0,NA,0,0,11
"1596",2118,"trapnest_96",2024-07-13,195,"year_2024","CP","AH","High",2,0,0,7,11,0,NA,0,0,11
"1597",2119,"trapnest_96",2024-07-16,198,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1598",2120,"trapnest_96",2024-07-19,201,"year_2024","CP","AH","High",2,0,0,7,11,0,NA,0,0,11
"1599",2121,"trapnest_96",2024-07-22,204,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1600",2122,"trapnest_96",2024-07-24,206,"year_2024","CP","AH","High",2,0,0,7,11,0,NA,0,0,11
"1601",2123,"trapnest_96",2024-07-26,208,"year_2024","CP","AH","High",0,0,0,7,11,0,NA,0,0,11
"1602",2124,"trapnest_96",2024-07-29,211,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1603",2125,"trapnest_96",2024-08-02,215,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1604",2126,"trapnest_96",2024-08-06,219,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1605",2127,"trapnest_96",2024-08-08,221,"year_2024","CP","AH","High",0,0,0,7,11,0,NA,0,0,11
"1606",2128,"trapnest_96",2024-08-12,225,"year_2024","CP","AH","High",3,0,0,7,11,0,NA,0,0,11
"1607",2129,"trapnest_97",2024-06-05,157,"year_2024","CP","AI","Low",2,0,0,18,0,0,NA,0,0,0
"1608",2130,"trapnest_97",2024-06-11,163,"year_2024","CP","AI","Low",1,0,0,18,0,0,NA,0,0,0
"1609",2131,"trapnest_97",2024-06-14,166,"year_2024","CP","AI","Low",1,0,0,18,0,0,NA,0,0,0
"1610",2132,"trapnest_97",2024-06-17,169,"year_2024","CP","AI","Low",3,3,3,18,1,1,3,0,0,0
"1611",2133,"trapnest_97",2024-06-21,173,"year_2024","CP","AI","Low",4,2,2,15,3.5,3.5,3,0,2,2
"1612",2134,"trapnest_97",2024-06-25,177,"year_2024","CP","AI","Low",1,1,1,12,5,5,3,0,4,4
"1613",2135,"trapnest_97",2024-06-28,180,"year_2024","CP","AI","Low",3,0,0,14,3,3,2,0,2,2
"1614",2136,"trapnest_97",2024-07-02,184,"year_2024","CP","AI","Low",3,0,0,16,1,1,1,0,0,0
"1615",2137,"trapnest_97",2024-07-05,187,"year_2024","CP","AI","Low",3,0,0,16,1,1,1,0,0,0
"1616",2138,"trapnest_97",2024-07-08,190,"year_2024","CP","AI","Low",2,0,0,16,1,1,1,0,0,0
"1617",2139,"trapnest_97",2024-07-13,195,"year_2024","CP","AI","Low",2,0,0,18,0,0,NA,0,0,0
"1618",2140,"trapnest_97",2024-07-16,198,"year_2024","CP","AI","Low",3,0,0,18,0,0,NA,0,0,0
"1619",2141,"trapnest_97",2024-07-19,201,"year_2024","CP","AI","Low",2,0,0,18,0,0,NA,0,0,0
"1620",2142,"trapnest_97",2024-07-22,204,"year_2024","CP","AI","Low",3,0,0,18,0,0,NA,0,0,0
"1621",2143,"trapnest_97",2024-07-24,206,"year_2024","CP","AI","Low",2,0,0,18,0,0,NA,0,0,0
"1622",2144,"trapnest_97",2024-07-26,208,"year_2024","CP","AI","Low",0,0,0,18,0,0,NA,0,0,0
"1623",2145,"trapnest_97",2024-07-29,211,"year_2024","CP","AI","Low",3,0,0,18,0,0,NA,0,0,0
"1624",2146,"trapnest_97",2024-08-02,215,"year_2024","CP","AI","Low",3,0,0,18,0,0,NA,0,0,0
"1625",2147,"trapnest_97",2024-08-06,219,"year_2024","CP","AI","Low",3,0,0,18,0,0,NA,0,0,0
"1626",2148,"trapnest_97",2024-08-08,221,"year_2024","CP","AI","Low",0,0,0,18,0,0,NA,0,0,0
"1627",2149,"trapnest_97",2024-08-12,225,"year_2024","CP","AI","Low",3,0,0,18,0,0,NA,0,0,0
"1628",2150,"trapnest_98",2024-06-05,157,"year_2024","CP","AI","Mid",2,0,0,12,6,0,NA,0,0,6
"1629",2151,"trapnest_98",2024-06-11,163,"year_2024","CP","AI","Mid",1,0,0,12,6,0,NA,0,0,6
"1630",2152,"trapnest_98",2024-06-14,166,"year_2024","CP","AI","Mid",1,0,0,12,6,0,NA,0,0,6
"1631",2153,"trapnest_98",2024-06-17,169,"year_2024","CP","AI","Mid",3,0,0,12,6,0,NA,0,0,6
"1632",2154,"trapnest_98",2024-06-21,173,"year_2024","CP","AI","Mid",4,0,0,12,6,0,NA,0,0,6
"1633",2155,"trapnest_98",2024-06-25,177,"year_2024","CP","AI","Mid",1,0,0,12,6,0,NA,0,0,6
"1634",2156,"trapnest_98",2024-06-28,180,"year_2024","CP","AI","Mid",3,1,1,12,6,0,1,0,0,6
"1635",2157,"trapnest_98",2024-07-02,184,"year_2024","CP","AI","Mid",3,0,0,12,6,1,1,1,0,5
"1636",2158,"trapnest_98",2024-07-05,187,"year_2024","CP","AI","Mid",3,1,1,12,6,1,2,1,0,5
"1637",2159,"trapnest_98",2024-07-08,190,"year_2024","CP","AI","Mid",2,0,0,12,6,2,2,2,0,4
"1638",2160,"trapnest_98",2024-07-13,195,"year_2024","CP","AI","Mid",2,0,0,12,6,2,1,1,1,5
"1639",2161,"trapnest_98",2024-07-16,198,"year_2024","CP","AI","Mid",3,0,0,12,6,2,1,1,1,5
"1640",2162,"trapnest_98",2024-07-19,201,"year_2024","CP","AI","Mid",2,0,0,12,6,2,1,1,1,5
"1641",2163,"trapnest_98",2024-07-22,204,"year_2024","CP","AI","Mid",3,0,0,12,6,2,1,1,1,5
"1642",2164,"trapnest_98",2024-07-24,206,"year_2024","CP","AI","Mid",2,0,0,12,6,2,1,1,1,5
"1643",2165,"trapnest_98",2024-07-26,208,"year_2024","CP","AI","Mid",0,0,0,12,6,2,1,1,1,5
"1644",2166,"trapnest_98",2024-07-29,211,"year_2024","CP","AI","Mid",3,0,0,12,6,2,1,1,1,5
"1645",2167,"trapnest_98",2024-08-02,215,"year_2024","CP","AI","Mid",3,0,0,12,6,2,1,1,1,5
"1646",2168,"trapnest_98",2024-08-06,219,"year_2024","CP","AI","Mid",3,0,0,12,6,0,NA,0,0,6
"1647",2169,"trapnest_98",2024-08-08,221,"year_2024","CP","AI","Mid",0,0,0,12,6,0,NA,0,0,6
"1648",2170,"trapnest_98",2024-08-12,225,"year_2024","CP","AI","Mid",3,0,0,12,6,0,NA,0,0,6
"1649",2171,"trapnest_99",2024-06-05,157,"year_2024","CP","AI","High",2,0,0,7,11,0,NA,0,0,11
"1650",2172,"trapnest_99",2024-06-11,163,"year_2024","CP","AI","High",1,0,0,7,11,0,NA,0,0,11
"1651",2173,"trapnest_99",2024-06-14,166,"year_2024","CP","AI","High",1,0,0,7,11,0,NA,0,0,11
"1652",2174,"trapnest_99",2024-06-17,169,"year_2024","CP","AI","High",3,0,0,7,11,0,NA,0,0,11
"1653",2175,"trapnest_99",2024-06-21,173,"year_2024","CP","AI","High",4,0,2,7,11,0,NA,0,0,11
"1654",2176,"trapnest_99",2024-06-25,177,"year_2024","CP","AI","High",1,0,0,5,11,0,NA,0,0,11
