"","Site","Subsite","Treatment","Trapnest","Cavity_number","Straw_ID","Date","Nest_ID","Cavity_ID","Status","Occupant","Good_days","Bee_choice","Available_prior","New_nests_os","New_nests_meg","New_nest_sum","Osmia_ps_prior","Osmia_no_ps_prior","Meg_ps_prior","Meg_no_ps_prior"
"9110","NN","J","Low","trapnest_28",10,"a",2023-06-12,"28_10a","28_10","empty","none",0,0,18,0,0,0,0,0,0,0
"9111","NN","J","Low","trapnest_28",10,"a",2023-06-15,"28_10a","28_10","empty","none",0,0,18,0,0,0,0,0,0,0
"9112","NN","J","Low","trapnest_28",10,"a",2023-06-19,"28_10a","28_10","empty","none",0,0,18,0,0,0,0,0,0,0
"9113","NN","J","Low","trapnest_28",10,"a",2023-06-22,"28_10a","28_10","empty","none",3,0,17,1,0,1,0,0,0,0
"9114","NN","J","Low","trapnest_28",10,"a",2023-06-23,"28_10a","28_10","empty","none",1,0,15,0,0,0,1,1,0,0
"9115","NN","J","Low","trapnest_28",10,"a",2023-06-30,"28_10a","28_10","empty","none",1,0,13,0,0,0,1,1,0,0
"9116","NN","J","Low","trapnest_28",10,"a",2023-07-03,"28_10a","28_10","empty","none",2,0,18,0,0,0,0,0,0,0
"9117","NN","J","Low","trapnest_28",10,"a",2023-07-04,"28_10a","28_10","empty","none",1,0,15,0,0,0,0,0,0,0
"9118","NN","J","Low","trapnest_28",10,"a",2023-07-06,"28_10a","28_10","empty","none",2,0,15,0,0,0,0,0,0,0
"9119","NN","J","Low","trapnest_28",11,"a",2023-05-07,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9120","NN","J","Low","trapnest_28",11,"a",2023-05-11,"28_11a","28_11","empty","none",4,0,18,0,0,0,0,0,0,0
"9121","NN","J","Low","trapnest_28",11,"a",2023-05-12,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9122","NN","J","Low","trapnest_28",11,"a",2023-05-15,"28_11a","28_11","empty","none",3,0,18,0,0,0,0,0,0,0
"9123","NN","J","Low","trapnest_28",11,"a",2023-05-16,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9124","NN","J","Low","trapnest_28",11,"a",2023-05-18,"28_11a","28_11","empty","none",2,0,18,0,0,0,0,0,0,0
"9125","NN","J","Low","trapnest_28",11,"a",2023-05-19,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9126","NN","J","Low","trapnest_28",11,"a",2023-05-21,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9127","NN","J","Low","trapnest_28",11,"a",2023-05-22,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9128","NN","J","Low","trapnest_28",11,"a",2023-05-25,"28_11a","28_11","empty","none",3,0,18,0,0,0,0,0,0,0
"9129","NN","J","Low","trapnest_28",11,"a",2023-05-26,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9130","NN","J","Low","trapnest_28",11,"a",2023-05-28,"28_11a","28_11","empty","none",2,0,18,0,0,0,0,0,0,0
"9131","NN","J","Low","trapnest_28",11,"a",2023-05-29,"28_11a","28_11","empty","none",1,0,18,1,0,1,0,0,0,0
"9132","NN","J","Low","trapnest_28",11,"a",2023-05-31,"28_11a","28_11","empty","none",2,0,18,0,0,0,0,0,0,0
"9133","NN","J","Low","trapnest_28",11,"a",2023-06-01,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9134","NN","J","Low","trapnest_28",11,"a",2023-06-04,"28_11a","28_11","empty","none",3,0,18,0,0,0,0,0,0,0
"9135","NN","J","Low","trapnest_28",11,"a",2023-06-05,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9136","NN","J","Low","trapnest_28",11,"a",2023-06-08,"28_11a","28_11","empty","none",2,0,18,0,0,0,0,0,0,0
"9137","NN","J","Low","trapnest_28",11,"a",2023-06-10,"28_11a","28_11","empty","none",0,0,18,0,0,0,0,0,0,0
"9138","NN","J","Low","trapnest_28",11,"a",2023-06-11,"28_11a","28_11","empty","none",1,0,18,0,0,0,0,0,0,0
"9139","NN","J","Low","trapnest_28",11,"a",2023-06-12,"28_11a","28_11","empty","none",0,0,18,0,0,0,0,0,0,0
"9140","NN","J","Low","trapnest_28",11,"a",2023-06-15,"28_11a","28_11","empty","none",0,0,18,0,0,0,0,0,0,0
"9141","NN","J","Low","trapnest_28",11,"a",2023-06-19,"28_11a","28_11","empty","none",0,0,18,0,0,0,0,0,0,0
"9142","NN","J","Low","trapnest_28",11,"a",2023-06-22,"28_11a","28_11","empty","none",3,0,17,1,0,1,0,0,0,0
"9143","NN","J","Low","trapnest_28",11,"a",2023-06-23,"28_11a","28_11","empty","none",1,0,15,0,0,0,1,1,0,0
"9144","NN","J","Low","trapnest_28",11,"a",2023-06-30,"28_11a","28_11","empty","none",1,0,13,0,0,0,1,1,0,0
"9145","NN","J","Low","trapnest_28",11,"a",2023-07-03,"28_11a","28_11","empty","none",2,0,18,0,0,0,0,0,0,0
"9146","NN","J","Low","trapnest_28",11,"a",2023-07-04,"28_11a","28_11","empty","none",1,0,15,0,0,0,0,0,0,0
"9147","NN","J","Low","trapnest_28",11,"a",2023-07-06,"28_11a","28_11","empty","none",2,0,15,0,0,0,0,0,0,0
"9148","NN","J","Low","trapnest_28",12,"a",2023-05-07,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9149","NN","J","Low","trapnest_28",12,"a",2023-05-11,"28_12a","28_12","empty","none",4,0,18,0,0,0,0,0,0,0
"9150","NN","J","Low","trapnest_28",12,"a",2023-05-12,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9151","NN","J","Low","trapnest_28",12,"a",2023-05-15,"28_12a","28_12","empty","none",3,0,18,0,0,0,0,0,0,0
"9152","NN","J","Low","trapnest_28",12,"a",2023-05-16,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9153","NN","J","Low","trapnest_28",12,"a",2023-05-18,"28_12a","28_12","empty","none",2,0,18,0,0,0,0,0,0,0
"9154","NN","J","Low","trapnest_28",12,"a",2023-05-19,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9155","NN","J","Low","trapnest_28",12,"a",2023-05-21,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9156","NN","J","Low","trapnest_28",12,"a",2023-05-22,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9157","NN","J","Low","trapnest_28",12,"a",2023-05-25,"28_12a","28_12","empty","none",3,0,18,0,0,0,0,0,0,0
"9158","NN","J","Low","trapnest_28",12,"a",2023-05-26,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9159","NN","J","Low","trapnest_28",12,"a",2023-05-28,"28_12a","28_12","empty","none",2,0,18,0,0,0,0,0,0,0
"9160","NN","J","Low","trapnest_28",12,"a",2023-05-29,"28_12a","28_12","empty","none",1,0,18,1,0,1,0,0,0,0
"9161","NN","J","Low","trapnest_28",12,"a",2023-05-31,"28_12a","28_12","empty","none",2,0,18,0,0,0,0,0,0,0
"9162","NN","J","Low","trapnest_28",12,"a",2023-06-01,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9163","NN","J","Low","trapnest_28",12,"a",2023-06-04,"28_12a","28_12","empty","none",3,0,18,0,0,0,0,0,0,0
"9164","NN","J","Low","trapnest_28",12,"a",2023-06-05,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9165","NN","J","Low","trapnest_28",12,"a",2023-06-08,"28_12a","28_12","empty","none",2,0,18,0,0,0,0,0,0,0
"9166","NN","J","Low","trapnest_28",12,"a",2023-06-10,"28_12a","28_12","empty","none",0,0,18,0,0,0,0,0,0,0
"9167","NN","J","Low","trapnest_28",12,"a",2023-06-11,"28_12a","28_12","empty","none",1,0,18,0,0,0,0,0,0,0
"9168","NN","J","Low","trapnest_28",12,"a",2023-06-12,"28_12a","28_12","empty","none",0,0,18,0,0,0,0,0,0,0
"9169","NN","J","Low","trapnest_28",12,"a",2023-06-15,"28_12a","28_12","empty","none",0,0,18,0,0,0,0,0,0,0
"9170","NN","J","Low","trapnest_28",12,"a",2023-06-19,"28_12a","28_12","empty","none",0,0,18,0,0,0,0,0,0,0
"9171","NN","J","Low","trapnest_28",12,"a",2023-06-22,"28_12a","28_12","empty","none",3,0,17,1,0,1,0,0,0,0
"9172","NN","J","Low","trapnest_28",12,"a",2023-06-23,"28_12a","28_12","empty","none",1,0,15,0,0,0,1,1,0,0
"9173","NN","J","Low","trapnest_28",12,"a",2023-06-30,"28_12a","28_12","empty","none",1,0,13,0,0,0,1,1,0,0
"9174","NN","J","Low","trapnest_28",12,"a",2023-07-03,"28_12a","28_12","empty","none",2,0,18,0,0,0,0,0,0,0
"9175","NN","J","Low","trapnest_28",12,"a",2023-07-04,"28_12a","28_12","empty","none",1,0,15,0,0,0,0,0,0,0
"9176","NN","J","Low","trapnest_28",12,"a",2023-07-06,"28_12a","28_12","empty","none",2,0,15,0,0,0,0,0,0,0
"9177","NN","J","Low","trapnest_28",13,"a",2023-05-07,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9178","NN","J","Low","trapnest_28",13,"a",2023-05-11,"28_13a","28_13","empty","none",4,0,18,0,0,0,0,0,0,0
"9179","NN","J","Low","trapnest_28",13,"a",2023-05-12,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9180","NN","J","Low","trapnest_28",13,"a",2023-05-15,"28_13a","28_13","empty","none",3,0,18,0,0,0,0,0,0,0
"9181","NN","J","Low","trapnest_28",13,"a",2023-05-16,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9182","NN","J","Low","trapnest_28",13,"a",2023-05-18,"28_13a","28_13","empty","none",2,0,18,0,0,0,0,0,0,0
"9183","NN","J","Low","trapnest_28",13,"a",2023-05-19,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9184","NN","J","Low","trapnest_28",13,"a",2023-05-21,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9185","NN","J","Low","trapnest_28",13,"a",2023-05-22,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9186","NN","J","Low","trapnest_28",13,"a",2023-05-25,"28_13a","28_13","empty","none",3,0,18,0,0,0,0,0,0,0
"9187","NN","J","Low","trapnest_28",13,"a",2023-05-26,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9188","NN","J","Low","trapnest_28",13,"a",2023-05-28,"28_13a","28_13","empty","none",2,0,18,0,0,0,0,0,0,0
"9189","NN","J","Low","trapnest_28",13,"a",2023-05-29,"28_13a","28_13","empty","none",1,0,18,1,0,1,0,0,0,0
"9190","NN","J","Low","trapnest_28",13,"a",2023-05-31,"28_13a","28_13","empty","none",2,0,18,0,0,0,0,0,0,0
"9191","NN","J","Low","trapnest_28",13,"a",2023-06-01,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9192","NN","J","Low","trapnest_28",13,"a",2023-06-04,"28_13a","28_13","empty","none",3,0,18,0,0,0,0,0,0,0
"9193","NN","J","Low","trapnest_28",13,"a",2023-06-05,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9194","NN","J","Low","trapnest_28",13,"a",2023-06-08,"28_13a","28_13","empty","none",2,0,18,0,0,0,0,0,0,0
"9195","NN","J","Low","trapnest_28",13,"a",2023-06-10,"28_13a","28_13","empty","none",0,0,18,0,0,0,0,0,0,0
"9196","NN","J","Low","trapnest_28",13,"a",2023-06-11,"28_13a","28_13","empty","none",1,0,18,0,0,0,0,0,0,0
"9197","NN","J","Low","trapnest_28",13,"a",2023-06-12,"28_13a","28_13","empty","none",0,0,18,0,0,0,0,0,0,0
"9198","NN","J","Low","trapnest_28",13,"a",2023-06-15,"28_13a","28_13","empty","none",0,0,18,0,0,0,0,0,0,0
"9199","NN","J","Low","trapnest_28",13,"a",2023-06-19,"28_13a","28_13","empty","none",0,0,18,0,0,0,0,0,0,0
"9200","NN","J","Low","trapnest_28",13,"a",2023-06-22,"28_13a","28_13","empty","none",3,0,17,1,0,1,0,0,0,0
"9201","NN","J","Low","trapnest_28",13,"a",2023-06-23,"28_13a","28_13","empty","none",1,0,15,0,0,0,1,1,0,0
"9202","NN","J","Low","trapnest_28",13,"a",2023-06-30,"28_13a","28_13","empty","none",1,0,13,0,0,0,1,1,0,0
"9203","NN","J","Low","trapnest_28",13,"a",2023-07-03,"28_13a","28_13","empty","none",2,0,18,0,0,0,0,0,0,0
"9204","NN","J","Low","trapnest_28",13,"a",2023-07-04,"28_13a","28_13","empty","none",1,0,15,0,0,0,0,0,0,0
"9205","NN","J","Low","trapnest_28",13,"a",2023-07-06,"28_13a","28_13","empty","none",2,0,15,0,0,0,0,0,0,0
"9206","NN","J","Low","trapnest_28",14,"a",2023-05-07,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9207","NN","J","Low","trapnest_28",14,"a",2023-05-11,"28_14a","28_14","empty","none",4,0,18,0,0,0,0,0,0,0
"9208","NN","J","Low","trapnest_28",14,"a",2023-05-12,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9209","NN","J","Low","trapnest_28",14,"a",2023-05-15,"28_14a","28_14","empty","none",3,0,18,0,0,0,0,0,0,0
"9210","NN","J","Low","trapnest_28",14,"a",2023-05-16,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9211","NN","J","Low","trapnest_28",14,"a",2023-05-18,"28_14a","28_14","empty","none",2,0,18,0,0,0,0,0,0,0
"9212","NN","J","Low","trapnest_28",14,"a",2023-05-19,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9213","NN","J","Low","trapnest_28",14,"a",2023-05-21,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9214","NN","J","Low","trapnest_28",14,"a",2023-05-22,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9215","NN","J","Low","trapnest_28",14,"a",2023-05-25,"28_14a","28_14","empty","none",3,0,18,0,0,0,0,0,0,0
"9216","NN","J","Low","trapnest_28",14,"a",2023-05-26,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9217","NN","J","Low","trapnest_28",14,"a",2023-05-28,"28_14a","28_14","empty","none",2,0,18,0,0,0,0,0,0,0
"9218","NN","J","Low","trapnest_28",14,"a",2023-05-29,"28_14a","28_14","empty","none",1,0,18,1,0,1,0,0,0,0
"9219","NN","J","Low","trapnest_28",14,"a",2023-05-31,"28_14a","28_14","empty","none",2,0,18,0,0,0,0,0,0,0
"9220","NN","J","Low","trapnest_28",14,"a",2023-06-01,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9221","NN","J","Low","trapnest_28",14,"a",2023-06-04,"28_14a","28_14","empty","none",3,0,18,0,0,0,0,0,0,0
"9222","NN","J","Low","trapnest_28",14,"a",2023-06-05,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9223","NN","J","Low","trapnest_28",14,"a",2023-06-08,"28_14a","28_14","empty","none",2,0,18,0,0,0,0,0,0,0
"9224","NN","J","Low","trapnest_28",14,"a",2023-06-10,"28_14a","28_14","empty","none",0,0,18,0,0,0,0,0,0,0
"9225","NN","J","Low","trapnest_28",14,"a",2023-06-11,"28_14a","28_14","empty","none",1,0,18,0,0,0,0,0,0,0
"9226","NN","J","Low","trapnest_28",14,"a",2023-06-12,"28_14a","28_14","empty","none",0,0,18,0,0,0,0,0,0,0
"9227","NN","J","Low","trapnest_28",14,"a",2023-06-15,"28_14a","28_14","empty","none",0,0,18,0,0,0,0,0,0,0
"9228","NN","J","Low","trapnest_28",14,"a",2023-06-19,"28_14a","28_14","empty","none",0,0,18,0,0,0,0,0,0,0
"9229","NN","J","Low","trapnest_28",14,"a",2023-06-22,"28_14a","28_14","empty","none",3,0,17,1,0,1,0,0,0,0
"9230","NN","J","Low","trapnest_28",14,"a",2023-06-23,"28_14a","28_14","empty","none",1,0,15,0,0,0,1,1,0,0
"9231","NN","J","Low","trapnest_28",14,"a",2023-06-30,"28_14a","28_14","empty","none",1,0,13,0,0,0,1,1,0,0
"9232","NN","J","Low","trapnest_28",14,"a",2023-07-03,"28_14a","28_14","empty","none",2,0,18,0,0,0,0,0,0,0
"9233","NN","J","Low","trapnest_28",14,"a",2023-07-04,"28_14a","28_14","empty","none",1,0,15,0,0,0,0,0,0,0
"9234","NN","J","Low","trapnest_28",14,"a",2023-07-06,"28_14a","28_14","empty","none",2,0,15,0,0,0,0,0,0,0
"9235","NN","J","Low","trapnest_28",15,"a",2023-05-07,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9236","NN","J","Low","trapnest_28",15,"a",2023-05-11,"28_15a","28_15","empty","none",4,0,18,0,0,0,0,0,0,0
"9237","NN","J","Low","trapnest_28",15,"a",2023-05-12,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9238","NN","J","Low","trapnest_28",15,"a",2023-05-15,"28_15a","28_15","empty","none",3,0,18,0,0,0,0,0,0,0
"9239","NN","J","Low","trapnest_28",15,"a",2023-05-16,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9240","NN","J","Low","trapnest_28",15,"a",2023-05-18,"28_15a","28_15","empty","none",2,0,18,0,0,0,0,0,0,0
"9241","NN","J","Low","trapnest_28",15,"a",2023-05-19,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9242","NN","J","Low","trapnest_28",15,"a",2023-05-21,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9243","NN","J","Low","trapnest_28",15,"a",2023-05-22,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9244","NN","J","Low","trapnest_28",15,"a",2023-05-25,"28_15a","28_15","empty","none",3,0,18,0,0,0,0,0,0,0
"9245","NN","J","Low","trapnest_28",15,"a",2023-05-26,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9246","NN","J","Low","trapnest_28",15,"a",2023-05-28,"28_15a","28_15","empty","none",2,0,18,0,0,0,0,0,0,0
"9247","NN","J","Low","trapnest_28",15,"a",2023-05-29,"28_15a","28_15","empty","none",1,0,18,1,0,1,0,0,0,0
"9248","NN","J","Low","trapnest_28",15,"a",2023-05-31,"28_15a","28_15","empty","none",2,0,18,0,0,0,0,0,0,0
"9249","NN","J","Low","trapnest_28",15,"a",2023-06-01,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9250","NN","J","Low","trapnest_28",15,"a",2023-06-04,"28_15a","28_15","empty","none",3,0,18,0,0,0,0,0,0,0
"9251","NN","J","Low","trapnest_28",15,"a",2023-06-05,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9252","NN","J","Low","trapnest_28",15,"a",2023-06-08,"28_15a","28_15","empty","none",2,0,18,0,0,0,0,0,0,0
"9253","NN","J","Low","trapnest_28",15,"a",2023-06-10,"28_15a","28_15","empty","none",0,0,18,0,0,0,0,0,0,0
"9254","NN","J","Low","trapnest_28",15,"a",2023-06-11,"28_15a","28_15","empty","none",1,0,18,0,0,0,0,0,0,0
"9255","NN","J","Low","trapnest_28",15,"a",2023-06-12,"28_15a","28_15","empty","none",0,0,18,0,0,0,0,0,0,0
"9256","NN","J","Low","trapnest_28",15,"a",2023-06-15,"28_15a","28_15","empty","none",0,0,18,0,0,0,0,0,0,0
"9257","NN","J","Low","trapnest_28",15,"a",2023-06-19,"28_15a","28_15","empty","none",0,0,18,0,0,0,0,0,0,0
"9258","NN","J","Low","trapnest_28",15,"a",2023-06-22,"28_15a","28_15","empty","none",3,0,17,1,0,1,0,0,0,0
"9259","NN","J","Low","trapnest_28",15,"a",2023-06-23,"28_15a","28_15","empty","none",1,0,15,0,0,0,1,1,0,0
"9260","NN","J","Low","trapnest_28",15,"a",2023-06-30,"28_15a","28_15","empty","none",1,0,13,0,0,0,1,1,0,0
"9261","NN","J","Low","trapnest_28",15,"a",2023-07-03,"28_15a","28_15","empty","none",2,0,18,0,0,0,0,0,0,0
"9262","NN","J","Low","trapnest_28",15,"a",2023-07-04,"28_15a","28_15","empty","none",1,0,15,0,0,0,0,0,0,0
"9263","NN","J","Low","trapnest_28",15,"a",2023-07-06,"28_15a","28_15","empty","none",2,0,15,0,0,0,0,0,0,0
"9264","NN","J","Low","trapnest_28",16,"a",2023-05-07,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9265","NN","J","Low","trapnest_28",16,"a",2023-05-11,"28_16a","28_16","empty","none",4,0,18,0,0,0,0,0,0,0
"9266","NN","J","Low","trapnest_28",16,"a",2023-05-12,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9267","NN","J","Low","trapnest_28",16,"a",2023-05-15,"28_16a","28_16","empty","none",3,0,18,0,0,0,0,0,0,0
"9268","NN","J","Low","trapnest_28",16,"a",2023-05-16,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9269","NN","J","Low","trapnest_28",16,"a",2023-05-18,"28_16a","28_16","empty","none",2,0,18,0,0,0,0,0,0,0
"9270","NN","J","Low","trapnest_28",16,"a",2023-05-19,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9271","NN","J","Low","trapnest_28",16,"a",2023-05-21,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9272","NN","J","Low","trapnest_28",16,"a",2023-05-22,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9273","NN","J","Low","trapnest_28",16,"a",2023-05-25,"28_16a","28_16","empty","none",3,0,18,0,0,0,0,0,0,0
"9274","NN","J","Low","trapnest_28",16,"a",2023-05-26,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9275","NN","J","Low","trapnest_28",16,"a",2023-05-28,"28_16a","28_16","empty","none",2,0,18,0,0,0,0,0,0,0
"9276","NN","J","Low","trapnest_28",16,"a",2023-05-29,"28_16a","28_16","empty","none",1,0,18,1,0,1,0,0,0,0
"9277","NN","J","Low","trapnest_28",16,"a",2023-05-31,"28_16a","28_16","empty","none",2,0,18,0,0,0,0,0,0,0
"9278","NN","J","Low","trapnest_28",16,"a",2023-06-01,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9279","NN","J","Low","trapnest_28",16,"a",2023-06-04,"28_16a","28_16","empty","none",3,0,18,0,0,0,0,0,0,0
"9280","NN","J","Low","trapnest_28",16,"a",2023-06-05,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9281","NN","J","Low","trapnest_28",16,"a",2023-06-08,"28_16a","28_16","empty","none",2,0,18,0,0,0,0,0,0,0
"9282","NN","J","Low","trapnest_28",16,"a",2023-06-10,"28_16a","28_16","empty","none",0,0,18,0,0,0,0,0,0,0
"9283","NN","J","Low","trapnest_28",16,"a",2023-06-11,"28_16a","28_16","empty","none",1,0,18,0,0,0,0,0,0,0
"9284","NN","J","Low","trapnest_28",16,"a",2023-06-12,"28_16a","28_16","empty","none",0,0,18,0,0,0,0,0,0,0
"9285","NN","J","Low","trapnest_28",16,"a",2023-06-15,"28_16a","28_16","empty","none",0,0,18,0,0,0,0,0,0,0
"9286","NN","J","Low","trapnest_28",16,"a",2023-06-19,"28_16a","28_16","empty","none",0,0,18,0,0,0,0,0,0,0
"9287","NN","J","Low","trapnest_28",16,"a",2023-06-22,"28_16a","28_16","empty","none",3,0,17,1,0,1,0,0,0,0
"9288","NN","J","Low","trapnest_28",16,"a",2023-06-23,"28_16a","28_16","empty","none",1,0,15,0,0,0,1,1,0,0
"9289","NN","J","Low","trapnest_28",16,"b",2023-07-03,"28_16b","28_16","empty","none",2,0,18,0,0,0,0,0,0,0
"9290","NN","J","Low","trapnest_28",16,"b",2023-07-04,"28_16b","28_16","empty","none",1,0,15,0,0,0,0,0,0,0
"9291","NN","J","Low","trapnest_28",16,"b",2023-07-06,"28_16b","28_16","empty","none",2,0,15,0,0,0,0,0,0,0
"9292","NN","J","Low","trapnest_28",17,"a",2023-05-07,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9293","NN","J","Low","trapnest_28",17,"a",2023-05-11,"28_17a","28_17","empty","none",4,0,18,0,0,0,0,0,0,0
"9294","NN","J","Low","trapnest_28",17,"a",2023-05-12,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9295","NN","J","Low","trapnest_28",17,"a",2023-05-15,"28_17a","28_17","empty","none",3,0,18,0,0,0,0,0,0,0
"9296","NN","J","Low","trapnest_28",17,"a",2023-05-16,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9297","NN","J","Low","trapnest_28",17,"a",2023-05-18,"28_17a","28_17","empty","none",2,0,18,0,0,0,0,0,0,0
"9298","NN","J","Low","trapnest_28",17,"a",2023-05-19,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9299","NN","J","Low","trapnest_28",17,"a",2023-05-21,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9300","NN","J","Low","trapnest_28",17,"a",2023-05-22,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9301","NN","J","Low","trapnest_28",17,"a",2023-05-25,"28_17a","28_17","empty","none",3,0,18,0,0,0,0,0,0,0
"9302","NN","J","Low","trapnest_28",17,"a",2023-05-26,"28_17a","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9303","NN","J","Low","trapnest_28",17,"a",2023-05-28,"28_17a","28_17","empty","none",2,0,18,0,0,0,0,0,0,0
"9304","NN","J","Low","trapnest_28",17,"a",2023-05-29,"28_17a","28_17","3 cells + end cap","osmia",1,1,18,1,0,1,0,0,0,0
"9305","NN","J","Low","trapnest_28",17,"b",2023-05-31,"28_17b","28_17","empty","none",2,0,18,0,0,0,0,0,0,0
"9306","NN","J","Low","trapnest_28",17,"b",2023-06-01,"28_17b","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9307","NN","J","Low","trapnest_28",17,"b",2023-06-04,"28_17b","28_17","empty","none",3,0,18,0,0,0,0,0,0,0
"9308","NN","J","Low","trapnest_28",17,"b",2023-06-05,"28_17b","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9309","NN","J","Low","trapnest_28",17,"b",2023-06-08,"28_17b","28_17","empty","none",2,0,18,0,0,0,0,0,0,0
"9310","NN","J","Low","trapnest_28",17,"b",2023-06-10,"28_17b","28_17","empty","none",0,0,18,0,0,0,0,0,0,0
"9311","NN","J","Low","trapnest_28",17,"b",2023-06-11,"28_17b","28_17","empty","none",1,0,18,0,0,0,0,0,0,0
"9312","NN","J","Low","trapnest_28",17,"b",2023-06-12,"28_17b","28_17","empty","none",0,0,18,0,0,0,0,0,0,0
"9313","NN","J","Low","trapnest_28",17,"b",2023-06-15,"28_17b","28_17","empty","none",0,0,18,0,0,0,0,0,0,0
"9314","NN","J","Low","trapnest_28",17,"b",2023-06-19,"28_17b","28_17","empty","none",0,0,18,0,0,0,0,0,0,0
"9315","NN","J","Low","trapnest_28",17,"b",2023-06-22,"28_17b","28_17","empty","none",3,0,17,1,0,1,0,0,0,0
"9316","NN","J","Low","trapnest_28",17,"b",2023-06-23,"28_17b","28_17","empty","none",1,0,15,0,0,0,1,1,0,0
"9317","NN","J","Low","trapnest_28",17,"b",2023-06-30,"28_17b","28_17","empty","none",1,0,13,0,0,0,1,1,0,0
"9318","NN","J","Low","trapnest_28",17,"b",2023-07-03,"28_17b","28_17","empty","none",2,0,18,0,0,0,0,0,0,0
